coingecko_id,name,symbol,market_cap_rank,asset_platform,token_type,homepage,categories,supply_circulating,supply_total,supply_max
autonolas,Autonolas,OLAS,895,ethereum,ethereum,https://olas.network,"Artificial Intelligence (AI), Solana Ecosystem, Polygon Ecosystem, Gnosis Chain Ecosystem, Arbitrum Ecosystem, Celo Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, AI Agents, Mode Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight, AI Framework, DeFAI",178352725.33219108,470857508.24606645,
truefi,TrueFi,TRU,864,ethereum,ethereum,http://truefi.io/,"Decentralized Finance (DeFi), Yield Farming, Lending/Borrowing Protocols, Ethereum Ecosystem, Real World Assets (RWA), Alameda Research Portfolio, Andreessen Horowitz (a16z) Portfolio, RWA Protocol",1329345686.345992,1344195694.204672,1344195694.204672
bit2me,Bit2Me,B2M,884,ethereum,ethereum,https://bit2me.com/,"Exchange-based Tokens, BNB Chain Ecosystem, Centralized Exchange (CEX) Token, Polygon Ecosystem, Ethereum Ecosystem",2957184617.43,4945917187.37,5000000000.0
trufin-staked-matic,TruFin Staked MATIC,TRUMATIC,887,ethereum,ethereum,https://www.trufin.io/,"Polygon Ecosystem, Liquid Staking Tokens, Ethereum Ecosystem, Liquid Staking",166036623.02165,166036623.02165,
smardex,SMARDEX,SDEX,907,ethereum,ethereum,https://smardex.io/,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem",9241731006.714893,9975333532.749714,10000000000.0
joe-coin,Joe Coin,JOE,880,ethereum,ethereum,https://thejoecoin.com/,"Meme, Ethereum Ecosystem",1000000000.0,1000000000.0,1000000000.0
saasgo,SaaSGo,SAAS,853,ethereum,ethereum,https://saasgo.xyz/,Ethereum Ecosystem,800000000.0,1000000000.0,1000000000.0
hairdao,HairDAO,HAIR,874,ethereum,ethereum,https://www.hairdao.xyz/,"Ethereum Ecosystem, Decentralized Science (DeSci)",694920.7996260015,1533338.0,
moviebloc,MovieBloc,MBL,894,ontology,ontology,https://www.moviebloc.com/,DWF Labs Portfolio,18713887214.0,30000000000.0,30000000000.0
bone-shibaswap,Bone ShibaSwap,BONE,892,ethereum,ethereum,https://shibaswap.com,"Smart Contract Platform, Meme, Ethereum Ecosystem, Layer 2 (L2), Shibarium Ecosystem, Dog-Themed",249892049.1841874,249999401.8248471,250000000.0
corgiai,CorgiAI,CORGIAI,888,cronos,cronos,https://corgiai.xyz/,"Solana Ecosystem, Meme, Ethereum Ecosystem, Cronos Ecosystem, Dog-Themed, AI Meme",343528920034.1111,372500000000.0,500000000000.0
sceptre-staked-flr,Sceptre Staked FLR,SFLR,892,flare-network,flare-network,https://flare.sceptre.fi/,"Liquid Staking Tokens, Flare Network Ecosystem, Liquid Staking",1148787844.755908,1148788257.266625,
mori-coin,MORI COIN,MORI,878,solana,solana,https://morico.in/,"Meme, Solana Meme",899997587.8700331,999997794.8338803,1000000000.0
forta,Forta,FORT,908,ethereum,ethereum,https://forta.org/,"Artificial Intelligence (AI), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Cybersecurity, Andreessen Horowitz (a16z) Portfolio, Blockchain Capital Portfolio",614272114.0,1000000000.0,1000000000.0
anvil,Anvil,ANVL,905,ethereum,ethereum,https://www.anvil.xyz,"Decentralized Finance (DeFi), Ethereum Ecosystem",27383553818.15368,98667066238.80089,100000000000.0
stargate-bridged-usdc-plume,Stargate Bridged USDC (Plume),USDC.E,899,plume-network,plume-network,https://www.circle.com/bridged-usdc,"Bridged USDC, Bridged-Tokens, Bridged Stablecoin, Plume Network Ecosystem",41811161.666736,41811161.666736,
superwalk,SuperWalk GRND,GRND,896,klay-token,klay-token,https://superwalk.io,"Arbitrum Ecosystem, Kaia Ecosystem",707660423.05,987522926.0,1000000000.0
a-hunters-dream,A Hunters Dream,CAW,904,ethereum,ethereum,https://caw.is,"SocialFi, Ethereum Ecosystem",636666666666666.0,666666666666666.0,666666666666666.0
devve,DevvE,DEVVE,897,ethereum,ethereum,https://www.devve.io/,"Exchange-based Tokens, Layer 1 (L1), Ethereum Ecosystem",87389949.09224322,120000000.0,300000000.0
origin-protocol,Origin Token,OGN,884,ethereum,ethereum,http://www.originprotocol.com,"Decentralized Finance (DeFi), NFT, Ethereum Ecosystem, Base Ecosystem, Pantera Capital Portfolio, Sonic Ecosystem, Liquid Staking, Made in USA",675928926.0,1409664846.0,1409664846.0
bedrock-btc,Bedrock BTC,BRBTC,903,ethereum,ethereum,https://www.bedrock.technology/,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem, Base Ecosystem, Berachain Ecosystem, Liquid Restaking Tokens, Sei Network Ecosystem",356.75842177,356.75842177,
bonk-staked-sol,Bonk Staked SOL,BONKSOL,902,solana,solana,http://bonkcoin.com,"Solana Ecosystem, Meme, Liquid Staking Tokens, Liquid Staked SOL, Liquid Staking",197170.59769688,197170.59769688,
coq-inu,Coq Inu,COQ,891,avalanche,avalanche,https://www.coqinu.com/,"Avalanche Ecosystem, Meme, Made in USA",69420000000000.0,69420000000000.0,69420000000000.0
ice,Ice Open Network,ICE,900,binance-smart-chain,binance-smart-chain,https://ice.io/,"BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Mobile Mining",6792780005.41,21150537435.26,21150537435.26
deapcoin,DEAPCOIN,DEP,852,ethereum,ethereum,https://dea.sg/,"Entertainment, Gaming (GameFi), NFT, BNB Chain Ecosystem, Solana Ecosystem, Avalanche Ecosystem, Play To Earn, Ethereum Ecosystem, Gaming Platform",27526332268.328953,29892900001.328953,30000000000.0
solv-protocol-solvbtc-core,Solv Protocol SolvBTC.CORE,SOLVBTC.CORE,909,core,core,https://app.solv.finance/core,"Decentralized Finance (DeFi), Liquid Staking Tokens, Core Ecosystem, Liquid Staking",350.0838537583942,350.0838537583942,21000000.0
moonwell-flagship-usdc-morpho-vault,Moonwell Flagship USDC (Morpho Vault),MWUSDC,856,base,base,https://morpho.blockanalitica.com/,"Base Ecosystem, Morpho Ecosystem",43564821.0,43564821.0,
celium,Celium,SN51,900,bittensor,bittensor,https://celiumcompute.ai/,"Artificial Intelligence (AI), Bittensor Ecosystem, Bittensor Subnets",1906769.780445336,1906769.780445336,21000000.0
compound-usd-coin,cUSDC,CUSDC,916,ethereum,ethereum,https://compound.finance/,"Decentralized Finance (DeFi), Compound Tokens, Ethereum Ecosystem",1621017796.271194,1621017796.271194,
islamic-coin,Islamic Coin,ISLM,888,osmosis,osmosis,https://islamiccoin.net/,"Smart Contract Platform, Wallets, Layer 2 (L2), Osmosis Ecosystem",2030375567.093368,20227011827.26671,100000000000.0
tokenfi,TokenFi,TOKEN,910,ethereum,ethereum,https://tokenfi.com,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Analytics, BNB Chain Ecosystem, Launchpad, Ethereum Ecosystem, Real World Assets (RWA), Telegram Apps, Discord Bots, DWF Labs Portfolio, TokenFi Launchpad",2654277617.026797,10000000000.0,10000000000.0
edu3games,Edu3Games,EGN,914,solana,solana,https://edu3games.com/,"Gaming (GameFi), Solana Ecosystem",999999948.000065,999999948.000065,1000000000.0
bobo-coin,Bobo Coin,BOBO,925,ethereum,ethereum,https://bobothebear.io,"Meme, Ethereum Ecosystem, Base Ecosystem, 4chan-Themed",66400699866474.0,66484444313649.0,69000000000000.0
targon,Targon,SN4,910,bittensor,bittensor,https://targon.com/,"Artificial Intelligence (AI), Bittensor Ecosystem, Bittensor Subnets",2083616.812910748,2083616.812910748,21000000.0
layerzero-bridged-weeth-swellchain,Layerzero Bridged weETH (Swellchain),WEETH,921,swellchain,swellchain,https://www.swellnetwork.io/,"Liquid Restaked ETH, Bridged-Tokens, Swellchain Ecosystem",8426.869821,8426.869821,
concierge-io,AVA (Travala),AVA,915,ethereum,ethereum,https://www.travala.com,"Tourism, Solana Ecosystem, Ethereum Ecosystem, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",69949531.0,69949531.0,100000000.0
vitadao,VitaDAO,VITA,924,ethereum,ethereum,https://www.vitadao.com/,"Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, Decentralized Science (DeSci), Binance Alpha Spotlight",25800611.721704315,27797839.83594023,64298880.0
xion-2,XION,XION,913,,native,https://xion.burnt.com,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Osmosis Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, DeFiance Capital Portfolio, Made in USA, Chain Abstraction",39030941.039999,200000000.0,
polyswarm,PolySwarm,NCT,923,ethereum,ethereum,https://polyswarm.io/,"Business Services, Polygon Ecosystem, Ethereum Ecosystem, Cybersecurity, Made in USA",1885500781.9581056,1885913076.0,1885913076.0
mango-network,Mango Network,MGO,944,binance-smart-chain,binance-smart-chain,https://mangonet.io/,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Binance Alpha Spotlight",1590000000.0,10000000000.0,10000000000.0
metfi-2,MetFi,METFI,936,binance-smart-chain,binance-smart-chain,https://app.metfi.io,BNB Chain Ecosystem,217705998.6751577,450564291.7496844,500000000.0
metronome-synth-eth,Metronome Synth ETH,MSETH,902,ethereum,ethereum,https://metronome.io/,"Synthetic Asset, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Synthetic",9415.089174884099,9415.089174884099,
endurance,Fusionist,ACE,920,binance-smart-chain,binance-smart-chain,https://link3.to/fusionist_io,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Binance Launchpool, RPG, Strategy Games, YZi Labs (Prev. Binance Labs) Portfolio, Endurance Ecosystem",71818280.0,146307870.0,147000000.0
liquity-usd,Liquity USD,LUSD,929,ethereum,ethereum,https://www.liquity.org/,"Stablecoins, Decentralized Finance (DeFi), USD Stablecoin, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, Base Ecosystem, Crypto-backed Stablecoin, Fiat-backed Stablecoin",39302142.30649999,39302142.30649999,
goplus-security,GoPlus Security,GPS,908,base,base,https://gopluslabs.io/,"BNB Chain Ecosystem, Base Ecosystem, Cybersecurity, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio, Binance Alpha Spotlight",2798966666.0,10000000000.0,10000000000.0
level-staked-usd,Staked Level USD,SLVLUSD,934,ethereum,ethereum,https://level.money/,"Decentralized Finance (DeFi), Liquid Staking Tokens, Ethereum Ecosystem, Yield-Bearing Stablecoin",35846653.71443824,35846653.71443824,
veraone,VeraOne,VRO,933,ethereum,ethereum,https://veraone.io/,"Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities",363818.30248719,363818.30248719,
marblex,MARBLEX,MBX,942,binance-smart-chain,binance-smart-chain,https://marblex.io,"Smart Contract Platform, Gaming (GameFi), NFT, BNB Chain Ecosystem, Kaia Ecosystem, Aptos Ecosystem, DWF Labs Portfolio, Gaming Blockchains",216498157.4504949,321351257.0,1000000000.0
suilend,Suilend,SEND,919,sui,sui,https://suilend.fi/,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Sui Ecosystem",70643755.67,100000000.0,100000000.0
graphai,GraphAI,GAI,836,base,base,https://www.graphai.tech/,Base Ecosystem,67088943.51593706,100000000.0,100000000.0
imagen-ai,Imagen Network,IMAGE,1004,,native,https://imagen.network/,"Artificial Intelligence (AI), Solana Ecosystem, Ethereum Ecosystem",5000000000.0,5000000000.0,5000000000.0
elixir-finance,Elixir,ELX,922,ethereum,ethereum,https://www.elixir.xyz/,"Decentralized Finance (DeFi), Ethereum Ecosystem, Real World Assets (RWA), Stablecoin Protocol, RWA Protocol",259270213.47748435,1000000000.0,1000000000.0
evil-larry,Evil Larry,LARRY,991,story,story,https://larry.cat,"Meme, Cat-Themed, Story Ecosystem",999295755.1775198,999295755.1775198,999447225.0
honey-3,Honey,HONEY,940,berachain,berachain,https://www.berachain.com/,"Stablecoins, Berachain Ecosystem",38819796.04186609,38835674.2401647,
apex-token-2,APEX,APEX,931,ethereum,ethereum,https://apex.exchange/,"Derivatives, Perpetuals, Arbitrum Ecosystem, Ethereum Ecosystem, DragonFly Capital Portfolio",122869448.0,499999990.0,1000000000.0
puffer-finance,Puffer,PUFFER,936,ethereum,ethereum,https://www.puffer.fi/,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Restaking, Liquid Restaking Governance Tokens, Rollup, Liquid Staking, Made in USA",175949105.0,1000000000.0,1000000000.0
griffain,GRIFFAIN,GRIFFAIN,928,solana,solana,https://griffain.com/,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight, DeFAI",999863455.430092,999863455.430092,999880903.89
paraswap,ParaSwap,PSP,947,ethereum,ethereum,https://www.paraswap.xyz/,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Alameda Research Portfolio, Intent, Blockchain Capital Portfolio, Dex Aggregator",1552281489.7656646,1800000000.0,2000000000.0
gradients,Gradients,SN56,932,bittensor,bittensor,https://gradients.io/,"Artificial Intelligence (AI), Bittensor Ecosystem, Bittensor Subnets",2163376.557326908,2163376.557326908,21000000.0
coinbase-wrapped-xrp,Coinbase Wrapped XRP,CBXRP,957,base,base,https://www.coinbase.com/campaigns/wrapped-assets,"Decentralized Finance (DeFi), Wrapped-Tokens",12187731.967644,12187731.967644,
gearbox,Gearbox,GEAR,938,ethereum,ethereum,https://gearbox.fi,"Decentralized Finance (DeFi), Yield Farming, Lending/Borrowing Protocols, Ethereum Ecosystem, Curve Ecosystem, eGirl Capital Portfolio, Galaxy Digital Portfolio, Binance Alpha Spotlight",10000000000.0,10000000000.0,10000000000.0
m2-global-wealth-limited-mmx,MMX,MMX,955,ethereum,ethereum,https://www.m2.com/en_AE/,"Solana Ecosystem, Polygon Ecosystem, Ethereum Ecosystem",164483255.889973,499897237.889973,500000000.0
atomone,AtomOne,ATONE,950,,native,https://atom.one/,Layer 1 (L1),116197259.34,128005171.0,
act-i-the-ai-prophecy,Act I The AI Prophecy,ACT,937,solana,solana,https://pump.fun/GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem",948244697.412844,948244697.412844,1000000000.0
sanctum-2,Cloud,CLOUD,967,solana,solana,https://www.sanctum.so/,"Decentralized Finance (DeFi), Solana Ecosystem, Liquid Staking Governance Tokens, LSDFi, Liquid Staking",457346449.0,1000000000.0,1000000000.0
momofun,Momofun,MM,941,binance-smart-chain,binance-smart-chain,https://momo.fun/en-US/meme/pumping/,"BNB Chain Ecosystem, Launchpad, Binance Alpha Spotlight",7800000000.0,30000000000.0,30000000000.0
slerf,Slerf,SLERF,943,solana,solana,https://www.slerf.wtf/,"Solana Ecosystem, Meme, Solana Meme",499997750.5,499997750.5,499997750.5
seraph,Seraph,SERAPH,954,binance-smart-chain,binance-smart-chain,https://www.seraph.game/,"Gaming (GameFi), BNB Chain Ecosystem, Play To Earn, Ethereum Ecosystem, RPG, Gaming Utility Token, Action Games",265055583.0,1000000000.0,1000000000.0
unity-2,Unity,UTY,955,avalanche,avalanche,https://www.xsy.fi/,"Stablecoins, Decentralized Finance (DeFi), Avalanche Ecosystem, Synthetic Dollar",37989380.4274,37989380.4274,
nobody-sausage,Nobody Sausage,NOBODY,994,solana,solana,https://nobodysausage.club/,"Solana Ecosystem, Meme, Solana Meme, Moonshot Ecosystem",936066329.3888218,936066329.3888218,1000000000.0
seda-2,SEDA,SEDA,935,osmosis,osmosis,https://www.seda.xyz/,"Smart Contract Platform, Oracle, Ethereum Ecosystem, Base Ecosystem, Modular Blockchain, Osmosis Ecosystem",605020435.2001102,1009201655.740511,
storj,Storj,STORJ,928,ethereum,ethereum,https://storj.io,"Storage, Harmony Ecosystem, Ethereum Ecosystem, DePIN, Energi Ecosystem",143787438.7,424999998.0,
big-dog-fink,Big Dog Fink,BINK,951,solana,solana,https://bigdogfink.com/,"Solana Ecosystem, Meme, Solana Meme",148939264546.6979,148939264546.6979,148942491000.0
karrat,Karrat,KARRAT,947,ethereum,ethereum,https://www.karratcoin.com/,"Infrastructure, Gaming (GameFi), Ethereum Ecosystem, Gaming Governance Token",663913771.0,1000000000.0,1000000000.0
unicorn-fart-dust,Unicorn Fart Dust,UFD,977,solana,solana,https://x.com/BasementRon,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA",999991824.63,999991824.63,999991824.63
crypto-trading-fund,Crypto Trading Fund,CTF,974,polygon-pos,polygon-pos,https://www.ctftoken.com/,"Polygon Ecosystem, XRP Ledger Ecosystem",119899970.72531113,119899970.72531113,120000000.0
vertical-ai,Vertical AI,VERTAI,918,ethereum,ethereum,https://www.verticalstudio.ai/,"Artificial Intelligence (AI), Avalanche Ecosystem, Ethereum Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight",100000000.0,100000000.0,100000000.0
staked-frax-usd,Staked Frax USD,SFRXUSD,952,ethereum,ethereum,https://frax.com,"USD Stablecoin, Arbitrum Ecosystem, Liquid Staking Tokens, Ethereum Ecosystem, Real World Assets (RWA), Mode Ecosystem, Fraxtal Ecosystem, X Layer Ecosystem, Sonic Ecosystem, Fiat-backed Stablecoin, Sei Network Ecosystem, Yield-Bearing Stablecoin",33110229.23035046,33110229.23035046,
templar,τemplar,SN3,943,bittensor,bittensor,https://www.tplr.ai/,"Artificial Intelligence (AI), Bittensor Ecosystem, Bittensor Subnets",2137173.195820889,2137173.195820889,21000000.0
helio-protocol-hay,Lista USD,LISUSD,963,binance-smart-chain,binance-smart-chain,https://helio.money/,"Stablecoins, Decentralized Finance (DeFi), BNB Chain Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Crypto-backed Stablecoin",37599049.8493389,38624581.9692841,44000000.0
wazirx,WazirX,WRX,966,binancecoin,binancecoin,https://www.wazirx.com/,"Exchange-based Tokens, BNB Chain Ecosystem, Polygon Ecosystem, Binance Launchpad, Energi Ecosystem",456517027.3318671,1000000000.0,
neuralai,NEURALAI,NEURAL,965,ethereum,ethereum,https://goneural.ai/,"Artificial Intelligence (AI), Gaming (GameFi), Solana Ecosystem, Ethereum Ecosystem, Bittensor Ecosystem",10000000.0,10000000.0,10000000.0
plume-usd,Plume USD,PUSD,969,ethereum,ethereum,https://pusd.plume.org/,"Stablecoins, USD Stablecoin, Ethereum Ecosystem, Plume Network Ecosystem",37383493.173108,37383493.173108,
fair-and-free,Fair and Free,FAIR3,970,binance-smart-chain,binance-smart-chain,https://x.com/Fair3_community,"BNB Chain Ecosystem, Meme",935814213.09638,935814213.09638,935814213.09638
strikecoin,StrikeX,STRX,985,binance-smart-chain,binance-smart-chain,https://tradestrike.io/,"BNB Chain Ecosystem, Real World Assets (RWA)",847976290.02959,886812043.0,1000000000.0
fuel-network,Fuel Network,FUEL,967,ethereum,ethereum,https://www.fuel.network/,"Infrastructure, Smart Contract Platform, BNB Chain Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, Layer 2 (L2), Centralized Exchange (CEX) Product, Binance Alpha Spotlight",5650621569.231756,10135731843.15219,
snowbank,Snowbank,SB,958,avalanche,avalanche,https://www.snowbank.finance/,"Crypto-Backed Tokens, Rebase Tokens, Avalanche Ecosystem, Ohm Fork",159640.027327531,159640.027327531,
aquarius,Aquarius,AQUA,973,stellar,stellar,https://aqua.network,Stellar Ecosystem,35887939724.65698,99971232585.0,100000000000.0
redbelly-network-token,Redbelly Network,RBNT,931,,native,https://www.redbelly.network/,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), Redbelly Network Ecosystem",2013715090.5345,10000000000.0,10000000000.0
tree-capital,Tree,TREE,978,ethereum,ethereum,http://news.treeofalpha.com,"Analytics, Ethereum Ecosystem, Base Ecosystem",101361867.09737062,116856924.80330448,200000000.0
tars-protocol,TARS AI,TAI,963,solana,solana,https://tars.pro/,"Artificial Intelligence (AI), Solana Ecosystem",586681333.5321538,894996126.4121538,1000000000.0
metya,MetYa,MET,954,binance-smart-chain,binance-smart-chain,https://metya.com/,"Artificial Intelligence (AI), SocialFi, BNB Chain Ecosystem, AI Applications",166099167.07133424,988130117.4138,1000000000.0
